id	paper_id	tag_id
63631	1737042	3414043
63632	1737042	2029170
63633	1737042	830942
63634	1737042	2365096
63635	1737156	1549438
63636	1737156	94630
63637	1737156	2985404
63638	1737156	2895772
63639	1737240	3248829
63640	1737240	1517318
63641	1737240	2592873
63642	1737240	3483103
63643	1737240	3374707
63644	1737243	3087345
63645	1737243	1464816
63646	1737326	1769962
63647	1737326	1412048
63648	1737326	1605082
63649	1737326	3501395
63650	1737326	770671
63651	1737368	228370
63652	1737368	1261202
63653	1737368	2308087
63654	1737368	158525
63655	1737473	3365892
63656	1737473	3595387
63657	1737473	474335
63658	1737688	1564800
63659	1737688	2790081
63660	1737688	2389878
63661	1737779	2242395
63662	1737806	2232902
63663	1737806	416493
63664	1737806	2019579
63665	1737806	416797
63666	1737941	2982817
63667	1737941	3329817
63668	1737941	1103922
63669	1737941	2717265
63670	1737941	3018441
63671	1738114	318201
63672	1738114	615093
63673	1738114	233718
63674	1738114	2518300
63675	1738114	2026433
63676	1738251	1991272
63677	1738251	85135
63678	1738251	85136
63679	1738251	2817136
63680	1738251	1291680
63681	1738287	3276423
63682	1738287	2771040
63683	1738287	2958681
63684	1738287	1474421
63685	1738287	2986318
63686	1738300	2602717
63687	1738300	3138686
63688	1738300	76928
63689	1738300	3564928
63690	1738300	3601589
63691	1738332	3164896
63692	1738332	3333986
63693	1738350	2316323
63694	1738350	2532126
63695	1738350	971381
63696	1738350	2102282
63697	1738350	2959212
63698	1738443	613644
63699	1738443	474335
63700	1738443	1586907
63701	1738443	2583717
63702	1738443	2661811
63703	1738509	1968104
63704	1738509	3487346
63705	1738509	2831791
63706	1738637	1649552
63707	1738637	1962952
63708	1738637	3631646
63709	1738637	1357436
63710	1738637	3646949
63711	1738654	963932
63712	1738654	1672075
63713	1738654	1670325
63714	1738742	1129530
63715	1738742	1357946
63716	1738742	1593690
63717	1738742	941281
63718	1738742	1875871
63719	1738757	511856
63720	1738757	3383155
63721	1738757	1269248
63722	1738845	3040909
63723	1738845	2513806
63724	1738845	2436455
63725	1738852	942668
63726	1738852	1779958
63727	1738852	2544633
63728	1738852	250437
63729	1738852	664805
63730	1738914	1998774
63731	1738914	1737202
63732	1738914	1296781
63733	1738914	693562
63734	1738914	150111
63735	1738942	474334
63736	1738942	608737
63737	1738942	2355472
63738	1738942	3033254
63739	1738942	2225114
63740	1739135	2613528
63741	1739135	2210920
63742	1739135	1044730
63743	1739135	1747212
63744	1739135	1320967
63745	1739178	3736663
63746	1739178	978190
63747	1739178	2220299
63748	1739416	500301
63749	1739416	3288477
63750	1739416	3089480
63751	1739416	1395144
63752	1739416	1968934
63753	1739456	2244451
63754	1739456	487148
63755	1739456	252074
63756	1739456	1653051
63757	1739456	911222
63758	1739616	1724487
63759	1739616	3602577
63760	1739616	2556395
63761	1739616	542335
63762	1739616	2891269
63763	1739818	1565473
63764	1739818	3364424
63765	1739818	1909620
63766	1739971	3175405
63767	1739971	1257228
63768	1739971	2476528
63769	1739971	1925794
63770	1739971	2068267
63771	1740016	3450844
63772	1740016	3450633
63773	1740118	3217824
63774	1740118	2739971
63775	1740118	275517
63776	1740118	1044906
63777	1740118	1985757
63778	1740148	3460900
63779	1740148	1975200
63780	1740255	2233009
63781	1740255	1316923
63782	1740255	2127496
63783	1740255	1312626
63784	1740255	1317299
63785	1740686	3411639
63786	1740686	1304505
63787	1740686	2268809
63788	1740686	1327795
63789	1740686	1111221
63790	1740711	2683451
63791	1740933	2527341
63792	1740933	2003103
63793	1740933	3141606
63794	1740933	67322
63795	1740933	1753637
63796	1741003	469604
63797	1741003	3638585
63798	1741003	963237
63799	1741003	3015889
63800	1741060	2542155
63801	1741060	1571155
63802	1741060	246843
63803	1741096	2059992
63804	1741096	2086943
63805	1741096	1107874
63806	1741096	2059000
63807	1741096	3500253
63808	1741218	2669385
63809	1741218	1484178
63810	1741218	3455739
63811	1741351	161884
63812	1741351	1199456
63813	1741351	2381139
63814	1741351	1291062
63815	1741351	2743614
63816	1741382	3418072
63817	1741382	1340995
63818	1741382	1892137
63819	1741382	876501
63820	1741382	2907647
63821	1741383	1965132
63822	1741383	1910776
63823	1741383	1555127
63824	1741383	2399669
63825	1741407	2033075
63826	1741407	1267891
63827	1741407	3602570
63828	1741430	1826951
63829	1741430	2862072
63830	1741518	3286322
63831	1741518	1605388
63832	1741756	3425015
63833	1741756	1261202
63834	1741756	1045843
63835	1741756	1870575
63836	1741756	3344349
63837	1741847	3528709
63838	1741847	3430298
63839	1741847	331342
63840	1741847	2871669
63841	1741847	1827464
63842	1741852	2046374
63843	1741852	3209287
63844	1741852	662983
63845	1741852	1572736
63846	1741852	2925958
63847	1741861	642733
63848	1741861	1564345
63849	1741861	3320087
63850	1741861	830919
63851	1741861	2794639
63852	1741946	3726378
63853	1741963	2234486
63854	1741963	3450018
63855	1741974	655753
63856	1741974	575072
63857	1741974	3289335
63858	1741974	2600877
63859	1742020	2594641
63860	1742020	2276425
63861	1742020	2247610
63862	1742023	1534481
63863	1742023	1564806
63864	1742156	3391692
63865	1742156	520703
63866	1742156	520504
63867	1742156	2763242
63868	1742156	3216386
63869	1742318	1727273
63870	1742318	2186145
63871	1742318	1557357
63872	1742443	3216038
63873	1742605	1476957
63874	1742605	923853
63875	1742605	1058038
63876	1742605	1209760
63877	1742605	309339
63878	1742858	2034273
63879	1742858	1990882
63880	1742858	375908
63881	1742858	2482382
63882	1742858	377253
63883	1742989	1140575
63884	1742989	87628
63885	1742989	2677889
63886	1742989	2004224
63887	1742989	3710428
63888	1743005	885085
63889	1743005	1228089
63890	1743039	1908992
63891	1743151	1985559
63892	1743151	2086812
63893	1743151	1259612
63894	1743429	3052491
63895	1743429	2512006
63896	1743512	1804211
63897	1743512	2623159
63898	1743512	828954
63899	1743512	2621776
63900	1743512	3571389
63901	1743629	3546582
63902	1743629	599914
63903	1743629	674316
63904	1743629	1122829
63905	1743629	598405
63906	1743650	2198587
63907	1743678	3476054
63908	1743678	247983
63909	1743678	3476053
63910	1743678	595966
63911	1743678	3404038
63912	1743686	743400
63913	1743686	2863056
63914	1743686	154767
63915	1743686	154591
63916	1743686	170555
63917	1743688	3589324
63918	1743688	2488571
63919	1743688	129234
63920	1743688	2372578
63921	1743688	1769961
63922	1743825	503684
63923	1743825	3226416
63924	1743825	1070900
63925	1743825	2504702
63926	1743825	1532274
63927	1743833	2934137
63928	1743833	3034861
63929	1743833	3316995
63930	1743833	88361
63931	1743833	2717858
63932	1744088	319681
63933	1744088	1673136
63934	1744088	1683129
63935	1744088	319676
63936	1744397	1594307
63937	1744397	1218386
63938	1744397	2019978
63939	1744397	474335
63940	1744397	1652830
63941	1744486	3332119
63942	1744765	3265177
63943	1744765	3043250
63944	1744765	3041746
63945	1744776	2072113
63946	1744776	1464958
63947	1744776	3161091
63948	1744854	2567369
63949	1744854	2183034
63950	1744854	2519416
63951	1744854	3126507
63952	1744854	1410690
63953	1744926	2052808
63954	1744926	2306816
63955	1744926	1267891
63956	1744926	1670490
63957	1744926	1286020
63958	1745067	3699735
63959	1745067	3727015
63960	1745067	60847
63961	1745275	218140
63962	1745275	1679320
63963	1745275	3670217
63964	1745275	2808094
63965	1745275	1540868
63966	1745366	3095585
63967	1745366	2592017
63968	1745366	3074184
63969	1745366	2286467
63970	1745366	2304475
63971	1745411	2093065
63972	1745411	1824460
63973	1745411	2509240
63974	1745461	3252231
63975	1745461	530417
63976	1745461	377075
63977	1745461	2960180
63978	1745461	2817889
63979	1745488	806237
63980	1745488	3638239
63981	1745488	3673749
63982	1745488	1720512
63983	1745512	534832
63984	1745512	2213048
63985	1745512	636679
63986	1745512	3043549
63987	1745512	1154974
63988	1745768	2627710
63989	1745768	3050771
63990	1745768	946752
63991	1745768	2667336
63992	1745768	736915
63993	1745979	2455414
63994	1745979	1005059
63995	1745979	3172994
63996	1745979	227971
63997	1745979	3344915
63998	1745995	936767
63999	1745995	3251629
64000	1745995	435992
64001	1745995	439077
64002	1746027	1833228
64003	1746027	1205647
64004	1746027	59412
64005	1746027	1770188
64006	1746027	360441
64007	1746082	2899182
64008	1746082	2390339
64009	1746117	3639137
64010	1746117	282964
64011	1746117	1129442
64012	1746129	1100572
64013	1746129	1920900
64014	1746129	971348
64015	1746268	3728337
64016	1746268	3380397
64017	1746268	3726865
64018	1746268	2728088
64019	1746268	3726666
64020	1746647	484114
64021	1746656	2502401
64022	1746656	2229516
64023	1746656	1292652
64024	1746656	3330816
64025	1746706	602169
64026	1746706	3298856
64027	1746706	2178853
64028	1746706	1128543
64029	1746706	3154580
64030	1746774	1928001
64031	1746774	1911245
64032	1746774	2803248
64033	1746905	3458311
64034	1746905	421386
64035	1746905	1490790
64036	1746905	2577046
64037	1746905	1014588
64038	1747086	1083775
64039	1747086	3194435
64040	1747239	1376816
64041	1747258	2548161
64042	1747258	2500544
64043	1747258	2825020
64044	1747258	2548127
64045	1747258	3542406
64046	1747352	1240949
64047	1747434	3380629
64048	1747434	1428555
64049	1747434	3265864
64050	1747475	1284477
64051	1747475	1284029
64052	1747475	2232107
64053	1747475	1531544
64054	1747666	2920606
64055	1747689	2833997
64056	1747689	943299
64057	1747689	590933
64058	1747850	2882990
64059	1747956	3139048
64060	1747956	2882655
64061	1747956	1467494
64062	1747957	2368489
64063	1748141	1243983
64064	1748141	1426534
64065	1748265	3688088
64066	1748265	1428434
64067	1748265	1979711
64068	1748265	1426512
64069	1748265	3448153
64070	1748343	2714051
64071	1748343	2765032
64072	1748343	2655761
64073	1748343	418505
64074	1748353	2454612
64075	1748353	2454436
64076	1748652	658873
64077	1748729	3018454
64078	1748729	565834
64079	1748729	449802
64080	1748729	2920443
64081	1748729	3702494
64082	1748735	2484669
64083	1748735	3266583
64084	1748735	3701476
64085	1748735	423558
64086	1748804	830626
64087	1748804	301861
64088	1748804	31916
64089	1748804	2798337
64090	1748887	906561
64091	1748887	1746377
64092	1748887	2142419
64093	1748887	1459481
64094	1748887	76482
64095	1749098	1258858
64096	1749098	2382150
64097	1749098	2368489
64098	1749098	3101144
64099	1749098	2501209
64100	1749185	3288289
64101	1749185	2360631
64102	1749345	1067424
64103	1749555	1431262
64104	1749555	2737309
64105	1749555	2037968
64106	1749555	3702139
64107	1749555	169808
64108	1749581	2335152
64109	1749581	713313
64110	1749581	3595121
64111	1749581	3005264
64112	1749689	2910109
64113	1749689	2076397
64114	1749689	66533
64115	1749689	384319
64116	1749689	3572407
64117	1749754	490157
64118	1749759	420455
64119	1749805	1166755
64120	1749805	3569920
64121	1749805	3607081
64122	1749836	1259509
64123	1749836	2241796
64124	1749836	2889265
64125	1749836	1886215
64126	1749836	493060
64127	1749881	1623141
64128	1749881	830620
64129	1749881	2164654
64130	1749925	3702139
64131	1749925	86632
64132	1749925	2452096
64133	1749925	2986111
64134	1749925	1704477
64135	1750049	2288521
64136	1750049	2840239
64137	1750192	1856590
64138	1750192	3346520
64139	1750192	2817136
64140	1750192	3341917
64141	1750192	3078772
64142	1750293	2132974
64143	1750293	3506279
64144	1750293	3495179
64145	1750293	184093
64146	1750310	1672554
64147	1750310	2558822
64148	1750340	2032247
64149	1750485	590873
64150	1750485	3054046
64151	1750697	265743
64152	1750697	2012324
64153	1750697	3011970
64154	1750697	1152348
64155	1750697	3223427
64156	1750855	182398
64157	1750855	3702323
64158	1750855	435863
64159	1750855	2753389
64160	1750855	1598199
64161	1750907	3015261
64162	1750907	3018446
64163	1750926	3408694
64164	1750926	1199460
64165	1750931	1129606
64166	1750931	2543031
64167	1750931	455823
64168	1750931	397136
64169	1750931	3351487
64170	1750977	1061292
64171	1750977	3433379
64172	1750977	423651
64173	1750977	2234469
64174	1750977	1259588
64175	1751030	3487346
64176	1751030	3487166
64177	1751032	1465089
64178	1751032	1262303
64179	1751032	1262874
64180	1751112	2289639
64181	1751112	69346
64182	1751112	2570506
64183	1751112	1672582
64184	1751112	53077
64185	1751306	224603
64186	1751306	1079229
64187	1751306	3281773
64188	1751306	695946
64189	1751306	1999749
64190	1751321	3320506
64191	1751321	613949
64192	1751321	1103919
64193	1751363	2426392
64194	1751363	2502404
64195	1751363	600432
64196	1751474	3145929
64197	1751474	2378916
64198	1751474	794121
64199	1751474	794206
64200	1751667	1935578
64201	1751849	2874046
64202	1751849	161213
64203	1751849	2881129
64204	1751849	655665
64205	1751977	2588528
64206	1751977	3497619
64207	1751977	3692405
64208	1751977	859627
64209	1751977	532265
64210	1752009	3556067
64211	1752009	727480
64212	1752009	3028351
64213	1752294	2862701
64214	1752583	925994
64215	1752583	1282161
64216	1752583	1482893
64217	1752583	3340940
64218	1752583	212517
64219	1752800	3252423
64220	1752800	1005067
64221	1752806	3288815
64222	1752806	3194242
64223	1752806	2987281
64224	1752806	2416110
64225	1752806	1044423
64226	1752966	1865449
64227	1752966	394215
64228	1752966	1918252
64229	1752966	3371163
64230	1752966	1377271
64231	1753020	697096
64232	1753020	1911084
64233	1753085	392273
64234	1753085	2276931
64235	1753085	2224515
64236	1753085	2276925
64237	1753103	897181
64238	1753103	702660
64239	1753108	2674153
64240	1753108	1984604
64241	1753108	1409876
64242	1753108	2651044
64243	1753108	2716996
64244	1753279	540454
64245	1753279	1386208
64246	1753279	259118
64247	1753279	830481
64248	1753279	3164590
64249	1753389	2767505
64250	1753389	1501965
64251	1753389	602557
64252	1753389	1531280
64253	1753389	83048
64254	1753588	590995
64255	1753588	3163624
64256	1753588	2783256
64257	1753588	828874
64258	1753588	575820
64259	1753658	223543
64260	1753658	149119
64261	1753658	1090580
64262	1753658	1071591
64263	1753658	3503344
64264	1753752	610901
64265	1753752	2051439
64266	1753752	1709445
64267	1753752	2657486
64268	1753752	828431
64269	1753795	2049467
64270	1753795	3399586
64271	1753795	2908919
64272	1753795	549003
64273	1754010	1669409
64274	1754010	415264
64275	1754010	2729270
64276	1754010	3248528
64277	1754010	2728436
64278	1754060	786193
64279	1754060	1049744
64280	1754060	1864076
64281	1754060	2857931
64282	1754060	1399254
64283	1754087	1806272
64284	1754087	1806106
64285	1754087	1922561
64286	1754087	83981
64287	1754087	897179
64288	1754216	2452606
64289	1754216	3356914
64290	1754216	1941490
64291	1754216	1122655
64292	1754216	902719
64293	1754313	2578495
64294	1754535	1873647
64295	1754535	2592833
64296	1754535	886008
64297	1754535	2133129
64298	1754535	1665869
64299	1754833	705998
64300	1754833	1330786
64301	1754833	3527035
64302	1754833	2565680
64303	1754952	1311366
64304	1754952	3579753
64305	1754952	296529
64306	1754992	599075
64307	1754992	1408822
64308	1754992	2816261
64309	1754992	2263417
64310	1754992	3692424
64311	1755044	243926
64312	1755044	1611722
64313	1755044	2604712
64314	1755044	1605565
64315	1755044	1604000
64316	1755417	2906842
64317	1755417	3608820
64318	1755417	674355
64319	1755417	1420132
64320	1755417	1167122
64321	1755419	1672075
64322	1755419	1606039
64323	1755419	2168745
64324	1755425	285705
64325	1755425	1766635
64326	1755425	1579796
64327	1755721	1835819
64328	1755721	1890168
64329	1755721	2312274
64330	1755721	3197376
64331	1755721	2908536
64332	1755817	2440561
64333	1755817	775362
64334	1755817	2092914
64335	1755817	223800
64336	1755817	2093393
64337	1756066	1267891
64338	1756066	3613188
64339	1756066	3162929
64340	1756066	3291338
64341	1756070	411207
64342	1756117	1954393
64343	1756117	3002175
64344	1756117	1388551
64345	1756121	1711747
64346	1756121	380756
64347	1756121	3475221
64348	1756121	1182431
64349	1756190	2336663
64350	1756190	2159337
64351	1756648	1176116
64352	1756648	1176150
64353	1756648	586236
64354	1756702	2519416
64355	1756702	2908545
64356	1756702	3640433
64357	1756702	2768648
64358	1756702	1237282
64359	1757050	182402
64360	1757050	2192660
64361	1757050	2111593
64362	1757050	2192443
64363	1757066	900069
64364	1757066	1567944
64365	1757084	1842151
64366	1757084	1446680
64367	1757167	331944
64368	1757167	1240654
64369	1757167	1995765
64370	1757167	1149411
64371	1757167	1159792
64372	1757198	2556340
64373	1757198	3146333
64374	1757198	632169
64375	1757198	2003680
64376	1757198	1779230
64377	1757326	2174775
64378	1757326	3701594
64379	1757326	400485
64380	1757326	1730613
64381	1757326	235133
64382	1757369	344661
64383	1757369	1404029
64384	1757369	2087257
64385	1757369	669842
64386	1757369	504576
64387	1757462	1135356
64388	1757462	1472402
64389	1757462	2994786
64390	1757462	2595457
64391	1757462	1324983
64392	1757525	701647
64393	1757632	2821655
64394	1757632	404563
64395	1757632	3462472
64396	1757767	748462
64397	1757767	2618442
64398	1757767	3355166
64399	1757834	371667
64400	1757834	1885525
64401	1757859	3604357
64402	1757859	3710979
64403	1757865	2175797
64404	1757865	214838
64405	1757865	837917
64406	1757865	2834676
64407	1757865	3585424
64408	1757910	2026552
64409	1758086	1989530
64410	1758086	436286
64411	1758086	2070296
64412	1758086	3656040
64413	1758086	3540402
64414	1758121	2387325
64415	1758267	1808045
64416	1758267	989463
64417	1758267	697305
64418	1758267	3609366
64419	1758267	3589328
64420	1758534	3569926
64421	1758548	2820908
64422	1758548	243471
64423	1758548	1672554
64424	1758548	849399
64425	1758810	1855313
64426	1758810	2911209
64427	1758810	3640697
64428	1758810	3067042
64429	1758810	878354
64430	1758863	3391467
64431	1758871	2350042
64432	1758871	664805
64433	1758943	2238067
64434	1758943	2624894
64435	1758943	112121
64436	1758943	449020
64437	1759011	2492209
64438	1759222	2178231
64439	1759222	2920531
64440	1759222	256700
64441	1759222	1780593
64442	1759222	506774
64443	1759451	2246760
64444	1759451	968746
64445	1759616	1472286
64446	1759616	1920297
64447	1759616	2001978
64448	1759616	145282
64449	1759616	1938690
64450	1759641	476597
64451	1759641	1807407
64452	1759641	679992
64453	1759641	2529253
64454	1759641	667415
64455	1759890	435982
64456	1759890	2697590
64457	1760219	3137819
64458	1760219	3273035
64459	1760219	3137871
64460	1760219	846486
64461	1760338	3702494
64462	1760338	3018441
64463	1760338	2230877
64464	1760338	640968
64465	1760455	94630
64466	1760455	2820611
64467	1760455	1474130
64468	1760455	3701486
64469	1760455	1549435
64470	1760459	2424290
64471	1760459	2445278
64472	1760459	3302992
64473	1760459	1660785
64474	1760459	602191
64475	1760645	3122623
64476	1760645	3324345
64477	1760645	274600
64478	1760645	2169536
64479	1760698	3006989
64480	1760698	3678632
64481	1760698	2352975
64482	1760951	3475190
64483	1760951	109914
64484	1761108	2066346
64485	1761151	630701
64486	1761151	3089348
64487	1761151	2411625
64488	1761151	1154730
64489	1761151	770582
64490	1761200	2676224
64491	1761200	3481976
64492	1761200	3636695
64493	1761200	2820742
64494	1761200	2229065
64495	1761309	1965780
64496	1761309	902560
64497	1761309	3326523
64498	1761309	3582008
64499	1761309	348118
64500	1761369	2392367
64501	1761369	3713274
64502	1761563	2270874
64503	1761563	819240
64504	1761563	681829
64505	1761563	1420672
64506	1761563	3071783
64507	1761598	2414872
64508	1761722	984400
64509	1761722	133475
64510	1761722	2219140
64511	1761722	2226950
64512	1761722	548578
64513	1761771	2427216
64514	1761771	1261199
64515	1761771	1278027
64516	1761771	1249233
64517	1761771	2308650
64518	1762056	2649366
64519	1762056	3570372
64520	1762408	2300312
64521	1762408	2244554
64522	1762408	2828546
64523	1762408	2300348
64524	1762408	3021341
64525	1762633	3211112
64526	1762633	2769850
64527	1762633	2570296
64528	1762633	1192589
64529	1762633	950853
64530	1763003	2715688
64531	1763003	1165337
64532	1763003	2520954
64533	1763003	2766010
64534	1763103	2120331
64535	1763103	319949
64536	1763103	1019214
64537	1763103	2354661
64538	1763103	1019390
64539	1763220	3000444
64540	1763220	650528
64541	1763220	3002268
64542	1763220	2175407
64543	1763220	2239957
64544	1763244	3458828
64545	1763244	218885
64546	1763244	3391086
64547	1763244	2130720
64548	1763244	2736759
64549	1763413	1830707
64550	1763413	3147980
64551	1763413	830332
64552	1763413	2399885
64553	1763472	3473417
64554	1763472	2246582
64555	1763524	2048505
64556	1763524	658899
64557	1763524	238305
64558	1763524	2286305
64559	1763524	3471179
64560	1763603	3642823
64561	1763603	1889051
64562	1763603	1372249
64563	1763617	851174
64564	1763617	3000017
64565	1763617	2634970
64566	1763634	1595717
64567	1763634	3076795
64568	1763634	2184346
64569	1763634	2985458
64570	1763634	1337391
64571	1763694	2971117
64572	1763694	2160335
64573	1763694	3646529
64574	1763706	901121
64575	1763706	2085454
64576	1763706	3328957
64577	1763706	2050909
64578	1763706	174637
64579	1763786	480462
64580	1763786	1400515
64581	1763786	2888954
64582	1763786	1663097
64583	1763786	669868
64584	1763904	3302992
64585	1763904	1629878
64586	1763904	602192
64587	1763904	3097815
64588	1763904	2445278
64589	1764027	1044518
64590	1764027	3708317
64591	1764027	2215283
64592	1764027	1956065
64593	1764027	2092117
64594	1764049	3033572
64595	1764049	3679657
64596	1764049	1712068
64597	1764049	2104447
64598	1764070	3647729
64599	1764070	1575707
64600	1764200	2040811
64601	1764200	1826741
64602	1764200	3640778
64603	1764200	1775243
64604	1764200	803743
64605	1764248	2996674
64606	1764248	1363197
64607	1764248	3266940
64608	1764248	2518486
64609	1764248	1363478
64610	1764544	3073420
64611	1764544	570388
64612	1764544	602966
64613	1764544	581201
64614	1764544	2252214
64615	1764565	285930
64616	1764565	3249515
64617	1764565	324777
64618	1764565	1896465
64619	1764565	1563727
64620	1764571	2412509
64621	1764571	3653853
64622	1764571	2412510
64623	1764571	1357494
64624	1764874	679170
64625	1764874	779237
64626	1764874	3729888
64627	1764874	3027538
64628	1765040	1661543
64629	1765040	1426737
64630	1765040	2240155
64631	1765040	1388134
64632	1765040	2821032
64633	1765088	299070
64634	1765088	2624818
64635	1765088	1686007
64636	1765207	3104455
64637	1765207	3104737
64638	1765223	2359995
64639	1765223	1545884
64640	1765223	1214057
64641	1765223	1805984
64642	1765223	3410947
64643	1765324	3178863
64644	1765324	96560
64645	1765324	3551452
64646	1765324	96119
64647	1765324	2780408
64648	1765439	1010487
64649	1765439	659174
64650	1765439	331630
64651	1765439	372437
64652	1765439	1958968
64653	1765444	467296
64654	1765444	1707531
64655	1765444	3291223
64656	1765444	2312994
64657	1765444	2532231
64658	1765477	1528572
64659	1765477	3657888
64660	1765477	659889
64661	1765477	1527976
64662	1765787	2850963
64663	1765787	2632149
64664	1765787	196749
64665	1765787	1735008
64666	1765787	2729535
64667	1765826	828114
64668	1765826	830012
64669	1765850	933562
64670	1765850	2126828
64671	1765850	2359357
64672	1765850	1504158
64673	1765982	3034555
64674	1765982	1614415
64675	1765982	3130656
64676	1765982	901636
64677	1765982	2389335
64678	1766150	36946
64679	1766150	2026552
64680	1766277	703618
64681	1766277	244823
64682	1766389	1501176
64683	1766389	2076209
64684	1766389	1161226
64685	1766389	1428388
64686	1766389	1428497
64687	1766512	1491162
64688	1766512	1049964
64689	1766512	437668
64690	1766512	2289996
64691	1766512	323018
64692	1766602	393184
64693	1766602	895350
64694	1766602	1998317
64695	1766602	745272
64696	1766602	2280533
64697	1766748	1672554
64698	1766748	936220
64699	1766748	3362211
64700	1766786	2095287
64701	1766786	2484669
64702	1766786	2928563
64703	1766786	3034854
64704	1766786	461214
64705	1766819	520337
64706	1766821	2027049
64707	1766821	1293185
64708	1766821	1111448
64709	1766821	1093812
64710	1766821	1854998
64711	1767010	2349888
64712	1767010	1518424
64713	1767028	1829412
64714	1767033	2505454
64715	1767276	1772459
64716	1767276	3335598
64717	1767276	1003080
64718	1767276	169392
64719	1767276	377491
64720	1767542	404650
64721	1767542	166935
64722	1767542	1185999
64723	1767542	1396674
64724	1767542	163368
64725	1767549	968337
64726	1767549	3365276
64727	1767688	1806275
64728	1767688	3189799
64729	1767709	2670690
64730	1767709	2868977
64731	1767709	613787
64732	1767709	1799248
64733	1767709	3343667
64734	1767835	2721504
64735	1767835	2555883
64736	1767835	2287821
64737	1767835	1732607
64738	1767878	1929268
64739	1767878	901861
64740	1767878	2654148
64741	1768333	1672582
64742	1768333	3288477
64743	1768333	763724
64744	1768333	1856219
64745	1768333	1333049
64746	1768378	1665042
64747	1768378	3365892
64748	1768378	262627
64749	1768487	1386973
64750	1768601	1109419
64751	1768601	2209836
64752	1768665	1950851
64753	1768665	321869
64754	1768665	1950640
64755	1768665	54308
64756	1768665	1950532
64757	1768700	547568
64758	1768748	845633
64759	1768748	1531837
64760	1768748	1492179
64761	1768957	3075186
64762	1768957	992084
64763	1768957	2619493
64764	1768957	2636151
64765	1769152	1261199
64766	1769177	1888413
64767	1769218	234289
64768	1769218	728838
64769	1769218	906644
64770	1769218	2239748
64771	1769218	2901849
64772	1769225	2596805
64773	1769225	2959963
64774	1769225	2428305
64775	1769225	1891461
64776	1769225	3549381
64777	1769651	2731327
64778	1769659	375929
64779	1769659	2249921
64780	1769659	1215228
64781	1769659	1205849
64782	1769659	3602129
64783	1769701	2064430
64784	1769701	1045623
64785	1769701	945885
64786	1769701	3189868
64787	1769701	3451182
64788	1769845	320
64789	1769845	144525
64790	1769845	2204977
64791	1769845	2553762
64792	1769845	1920398
64793	1769865	1830408
64794	1769888	1264124
64795	1770082	3101144
64796	1770082	1992164
64797	1770082	2101290
64798	1770082	2501294
64799	1770082	3505449
64800	1770267	2321376
64801	1770267	983124
64802	1770267	2723031
64803	1770387	2959541
64804	1770417	3423490
64805	1770417	2595045
64806	1770503	2372802
64807	1770503	666797
64808	1770503	620892
64809	1770503	2501888
64810	1770596	1952120
64811	1770596	1854342
64812	1770596	666797
64813	1770596	150341
64814	1770596	2372802
64815	1770623	735267
64816	1770623	2875565
64817	1770623	3038124
64818	1770623	3702245
64819	1770623	2875566
64820	1770669	3143391
64821	1770669	3676629
64822	1770669	1011851
64823	1770669	2842183
64824	1770669	681701
64825	1770670	3702233
64826	1770670	2208974
64827	1770670	2149573
64828	1770670	705193
64829	1770670	581942
64830	1770727	1814080
64831	1770727	27912
64832	1770727	1788958
64833	1770727	2580594
64834	1770727	2203403
64835	1770852	1846153
64836	1771129	2436425
64837	1771129	754935
64838	1771195	1815459
64839	1771195	1403792
64840	1771195	16213
64841	1771195	259228
64842	1771195	4091
64843	1771251	964834
64844	1771251	1981173
64845	1771251	2529095
64846	1771251	3045950
64847	1771251	384389
64848	1771252	2408590
64849	1771252	1110936
64850	1771252	3166355
64851	1771252	3068683
64852	1771252	3576365
64853	1771312	94630
64854	1771312	2231937
64855	1771312	2963261
64856	1771312	1122419
64857	1771312	743069
64858	1771449	397447
64859	1771449	288153
64860	1771449	3620888
64861	1771449	397522
64862	1771486	2349831
64863	1771486	1042775
64864	1771486	1644507
64865	1771519	1296579
64866	1771519	1321132
64867	1771519	2311560
64868	1771622	98165
64869	1771622	1257074
64870	1771622	3177336
64871	1771622	970127
64872	1771651	2520945
64873	1771651	1968483
64874	1771651	657145
64875	1771773	3437437
64876	1771773	1463930
64877	1771773	3508491
64878	1771773	488017
64879	1771773	2990368
64880	1771780	2926551
64881	1771780	3453000
64882	1771967	988516
64883	1771967	1260093
64884	1771967	3522869
64885	1771967	3500902
64886	1772030	2895219
64887	1772030	1466954
64888	1772030	3276423
64889	1772030	1071612
64890	1772030	2844984
64891	1772100	1401030
64892	1772343	2848019
64893	1772343	1538270
64894	1772469	3203594
64895	1772469	1474610
64896	1772469	3654738
64897	1772469	1286500
64898	1772469	2402381
64899	1772562	1573321
64900	1772562	3556216
64901	1772562	1700320
64902	1772562	1529047
64903	1772562	1872080
64904	1772570	1215772
64905	1772570	3166355
64906	1772570	944572
64907	1772570	1532145
64908	1772793	2523273
64909	1772793	731762
64910	1772793	1122419
64911	1772912	1203656
64912	1772912	3033724
64913	1772996	3673529
64914	1772996	2430822
64915	1772996	1657710
64916	1772996	1057803
64917	1772996	857090
64918	1773283	3450359
64919	1773283	826746
64920	1773283	1128085
64921	1773506	2080055
64922	1773506	206327
64923	1773506	1700600
64924	1773595	3607240
64925	1773918	1861196
64926	1773918	2026552
64927	1773918	3618740
64928	1773918	2240176
64929	1773943	2070985
64930	1773943	2122536
